config,method,seed,success,tiles,grass_tiles,sand_tiles,water_tiles,shore,free,fit4,um_grass,um_sand,um_water,seconds,hash,min_local_fit4,worst_wheat_distance,worst_wood_distance,viable_teams,wheat_tiles,wood_tiles,stone_tiles,algae_tiles,status
size-3-9-6-12,3,24001,1,32768,15587,1146,10912,5123,10901,7225,16933,3701,12134,0.004738,11860156535094621637,13,100000,22,10,1751,1899,778,2183,ok
size-3-9-6-12,3,24001,1,32768,15587,1146,10912,5123,10901,7225,16933,3701,12134,0.005198,11860156535094621637,13,100000,22,10,1751,1899,778,2183,ok
size-3-9-6-12,3,24003,1,32768,15659,1207,10862,5040,10978,7434,16960,3723,12085,0.003789,14734992354316944878,45,20,100000,11,1833,1809,783,2170,ok
size-3-9-6-12,3,24003,1,32768,15659,1207,10862,5040,10978,7434,16960,3723,12085,0.105734,14734992354316944878,45,20,100000,11,1833,1809,783,2170,ok
size-3-9-6-12,3,24004,1,32768,15662,1185,10905,5016,10944,7338,16951,3688,12129,0.003726,13574052253604112191,89,14,18,12,2107,1564,787,2185,ok
size-3-9-6-12,3,24004,1,32768,15662,1185,10905,5016,10944,7338,16951,3688,12129,0.005941,13574052253604112191,89,14,18,12,2107,1564,787,2185,ok
size-3-9-9-12,3,24001,1,262144,137934,7746,100142,16322,90050,78820,142345,15896,103903,0.324298,17791796161650287991,1279,29,45,6,18801,16092,12744,17386,ok
size-3-9-9-12,3,24001,1,262144,137934,7746,100142,16322,90050,78820,142345,15896,103903,0.313554,17791796161650287991,1279,29,45,6,18801,16092,12744,17386,ok
size-3-9-9-12,3,24003,1,262144,138248,7774,100139,15983,90246,79624,142476,15759,103909,0.255989,2802800432745166429,1189,32,48,7,17575,17347,12834,17477,ok
size-3-9-9-12,3,24003,1,262144,138248,7774,100139,15983,90246,79624,142476,15759,103909,0.058551,2802800432745166429,1189,32,48,7,17575,17347,12834,17477,ok
size-3-9-9-12,3,24004,1,262144,138018,7475,100529,16122,89932,78537,142386,15522,104236,0.339608,2986413288923889907,1170,51,42,3,17800,17223,12811,17390,ok
size-3-9-9-12,3,24004,1,262144,138018,7475,100529,16122,89932,78537,142386,15522,104236,0.262262,2986413288923889907,1170,51,42,3,17800,17223,12811,17390,ok
corner-3-min,3,24001,0,0,0,0,0,0,0,0,0,0,0,0.000004,14695981039346656037,0,100000,100000,0,0,0,0,0,failed
corner-3-min,3,24001,0,0,0,0,0,0,0,0,0,0,0,0.000022,14695981039346656037,0,100000,100000,0,0,0,0,0,failed
corner-3-min,3,24003,0,0,0,0,0,0,0,0,0,0,0,0.000005,14695981039346656037,0,100000,100000,0,0,0,0,0,failed
corner-3-min,3,24003,0,0,0,0,0,0,0,0,0,0,0,0.000008,14695981039346656037,0,100000,100000,0,0,0,0,0,failed
corner-3-min,3,24004,0,0,0,0,0,0,0,0,0,0,0,0.000006,14695981039346656037,0,100000,100000,0,0,0,0,0,failed
corner-3-min,3,24004,0,0,0,0,0,0,0,0,0,0,0,0.000006,14695981039346656037,0,100000,100000,0,0,0,0,0,failed
corner-3-max,3,24001,1,262144,47052,132844,49888,32360,16268,32,56752,148976,56416,0.015632,3882014515311933110,1,12,4,0,7968,10304,4704,9280,ok
corner-3-max,3,24001,1,262144,47052,132844,49888,32360,16268,32,56752,148976,56416,0.014599,3882014515311933110,1,12,4,0,7968,10304,4704,9280,ok
corner-3-max,3,24003,1,262144,47068,133132,50016,31928,16156,64,56808,149048,56288,0.038924,12350383196907311314,2,5,5,0,9088,9280,4608,9248,ok
corner-3-max,3,24003,1,262144,47068,133132,50016,31928,16156,64,56808,149048,56288,0.124088,12350383196907311314,2,5,5,0,9088,9280,4608,9248,ok
corner-3-max,3,24004,1,262144,46656,133312,49920,32256,15256,224,56448,149408,56288,0.070951,9589820212205955278,1,1,3,0,8032,10240,4480,9280,ok
corner-3-max,3,24004,1,262144,46656,133312,49920,32256,15256,224,56448,149408,56288,0.020159,9589820212205955278,1,1,3,0,8032,10240,4480,9280,ok
edge-4-width-min,4,24001,1,8192,5378,285,1593,936,4631,3576,5644,753,1795,0.000853,4541659758168081294,799,11,13,4,244,275,125,317,ok
edge-4-width-min,4,24001,1,8192,5378,285,1593,936,4631,3576,5644,753,1795,0.001823,4541659758168081294,799,11,13,4,244,275,125,317,ok
edge-4-width-min,4,24003,1,8192,5318,297,1581,996,4642,3494,5606,794,1792,0.001666,18160520391721934799,724,9,7,4,213,250,115,316,ok
edge-4-width-min,4,24003,1,8192,5318,297,1581,996,4642,3494,5606,794,1792,0.002143,18160520391721934799,724,9,7,4,213,250,115,316,ok
edge-4-width-min,4,24004,1,8192,5390,268,1600,934,4668,3631,5667,734,1791,0.000812,11804285690529431025,295,13,20,4,229,298,91,317,ok
edge-4-width-min,4,24004,1,8192,5390,268,1600,934,4668,3631,5667,734,1791,0.000794,11804285690529431025,295,13,20,4,229,298,91,317,ok
edge-4-width-max,4,24001,1,65536,42919,2255,12891,7471,37697,30747,45080,5982,14474,0.006483,12734081638166914099,1354,14,20,4,2126,2061,923,2537,ok
edge-4-width-max,4,24001,1,65536,42919,2255,12891,7471,37697,30747,45080,5982,14474,0.009254,12734081638166914099,1354,14,20,4,2126,2061,923,2537,ok
edge-4-width-max,4,24003,1,65536,42855,2285,12828,7568,37743,30584,45044,6061,14431,0.012220,2107868326165549141,712,18,15,4,2034,2130,845,2535,ok
edge-4-width-max,4,24003,1,65536,42855,2285,12828,7568,37743,30584,45044,6061,14431,0.006295,2107868326165549141,712,18,15,4,2034,2130,845,2535,ok
edge-4-width-max,4,24004,1,65536,42909,2313,12782,7532,37796,30922,45068,6076,14392,0.052076,6059020898415111911,735,15,25,4,2219,1977,832,2529,ok
edge-4-width-max,4,24004,1,65536,42909,2313,12782,7532,37796,30922,45068,6076,14392,0.006980,6059020898415111911,735,15,25,4,2219,1977,832,2529,ok
edge-4-height-min,4,24001,1,8192,5325,259,1583,1025,4598,3411,5632,770,1790,0.000814,9093900865957847469,922,26,10,3,215,302,106,316,ok
edge-4-height-min,4,24001,1,8192,5325,259,1583,1025,4598,3411,5632,770,1790,0.000810,9093900865957847469,922,26,10,3,215,302,106,316,ok
edge-4-height-min,4,24003,1,8192,5308,279,1579,1026,4629,3519,5616,791,1785,0.000836,6046727951330402993,839,16,16,4,250,230,97,315,ok
edge-4-height-min,4,24003,1,8192,5308,279,1579,1026,4629,3519,5616,791,1785,0.000940,6046727951330402993,839,16,16,4,250,230,97,315,ok
edge-4-height-min,4,24004,1,8192,5338,274,1604,976,4630,3453,5630,760,1802,0.000862,2739917840607138342,756,8,13,4,261,257,99,318,ok
edge-4-height-min,4,24004,1,8192,5338,274,1604,976,4630,3453,5630,760,1802,0.000870,2739917840607138342,756,8,13,4,261,257,99,318,ok
edge-4-height-max,4,24001,1,65536,42907,2242,12858,7529,37753,30832,45078,5994,14464,0.008825,8351122231019620984,862,19,19,4,2162,2004,885,2551,ok
edge-4-height-max,4,24001,1,65536,42907,2242,12858,7529,37753,30832,45078,5994,14464,0.005740,8351122231019620984,862,19,19,4,2162,2004,885,2551,ok
edge-4-height-max,4,24003,1,65536,43086,2213,13071,7166,37684,31105,45179,5796,14561,0.037019,16747919569644837282,1025,20,27,4,2261,2132,910,2550,ok
edge-4-height-max,4,24003,1,65536,43086,2213,13071,7166,37684,31105,45179,5796,14561,0.005916,16747919569644837282,1025,20,27,4,2261,2132,910,2550,ok
edge-4-height-max,4,24004,1,65536,42840,2269,12711,7716,37781,30509,45075,6112,14349,0.047404,4070000572400454117,678,13,16,4,2075,2000,890,2549,ok
edge-4-height-max,4,24004,1,65536,42840,2269,12711,7716,37781,30509,45075,6112,14349,0.011417,4070000572400454117,678,13,16,4,2075,2000,890,2549,ok
edge-4-teams-min,4,24001,1,16384,10687,563,3186,1948,9392,7468,11261,1533,3590,0.001680,14607272382324076510,2187,15,23,1,535,506,213,632,ok
edge-4-teams-min,4,24001,1,16384,10687,563,3186,1948,9392,7468,11261,1533,3590,0.001362,14607272382324076510,2187,15,23,1,535,506,213,632,ok
edge-4-teams-min,4,24003,1,16384,10682,556,3153,1993,9432,7515,11261,1550,3573,0.002074,3459117622114281977,1171,8,12,1,488,514,213,632,ok
edge-4-teams-min,4,24003,1,16384,10682,556,3153,1993,9432,7515,11261,1550,3573,0.001369,3459117622114281977,1171,8,12,1,488,514,213,632,ok
edge-4-teams-min,4,24004,1,16384,10625,598,3118,2043,9432,7583,11208,1620,3556,0.002790,5151524803494005197,1311,9,8,1,453,500,200,635,ok
edge-4-teams-min,4,24004,1,16384,10625,598,3118,2043,9432,7583,11208,1620,3556,0.001979,5151524803494005197,1311,9,8,1,453,500,200,635,ok
edge-4-teams-max,4,24001,1,16384,10712,562,3158,1952,9201,6972,11288,1534,3562,0.026853,2362421247749281498,439,25,23,11,534,503,213,632,ok
edge-4-teams-max,4,24001,1,16384,10712,562,3158,1952,9201,6972,11288,1534,3562,0.001812,2362421247749281498,439,25,23,11,534,503,213,632,ok
edge-4-teams-max,4,24003,1,16384,10682,556,3153,1993,9238,7035,11261,1550,3573,0.001896,1927621497452940970,743,19,22,12,483,493,213,632,ok
edge-4-teams-max,4,24003,1,16384,10682,556,3153,1993,9238,7035,11261,1550,3573,0.001906,1927621497452940970,743,19,22,12,483,493,213,632,ok
edge-4-teams-max,4,24004,1,16384,10645,583,3113,2043,9235,7102,11228,1605,3551,0.003720,3573620643882315263,663,16,21,12,450,500,200,635,ok
edge-4-teams-max,4,24004,1,16384,10645,583,3113,2043,9235,7102,11228,1605,3551,0.001902,3573620643882315263,663,16,21,12,450,500,200,635,ok
edge-4-workers-min,4,24001,1,16384,10712,562,3158,1952,9370,7365,11288,1534,3562,0.001459,8254136538010680180,518,18,23,4,534,506,213,632,ok
edge-4-workers-min,4,24001,1,16384,10712,562,3158,1952,9370,7365,11288,1534,3562,0.001987,8254136538010680180,518,18,23,4,534,506,213,632,ok
edge-4-workers-min,4,24003,1,16384,10682,556,3153,1993,9395,7405,11261,1550,3573,0.006068,1062923027973093604,729,8,12,4,485,506,213,632,ok
edge-4-workers-min,4,24003,1,16384,10682,556,3153,1993,9395,7405,11261,1550,3573,0.001524,1062923027973093604,729,8,12,4,485,506,213,632,ok
edge-4-workers-min,4,24004,1,16384,10625,598,3118,2043,9384,7450,11208,1620,3556,0.001524,3707328080328529486,802,9,8,4,453,500,200,635,ok
edge-4-workers-min,4,24004,1,16384,10625,598,3118,2043,9384,7450,11208,1620,3556,0.002563,3707328080328529486,802,9,8,4,453,500,200,635,ok
edge-4-workers-max,4,24001,1,16384,10712,562,3158,1952,9342,7335,11288,1534,3562,0.001546,8254136538010680180,539,15,23,4,534,506,213,632,ok
edge-4-workers-max,4,24001,1,16384,10712,562,3158,1952,9342,7335,11288,1534,3562,0.001747,8254136538010680180,539,15,23,4,534,506,213,632,ok
edge-4-workers-max,4,24003,1,16384,10682,556,3153,1993,9367,7397,11261,1550,3573,0.001507,1062923027973093604,802,8,11,4,485,506,213,632,ok
edge-4-workers-max,4,24003,1,16384,10682,556,3153,1993,9367,7397,11261,1550,3573,0.001528,1062923027973093604,802,8,11,4,485,506,213,632,ok
edge-4-workers-max,4,24004,1,16384,10625,598,3118,2043,9356,7417,11208,1620,3556,0.001507,3707328080328529486,865,9,7,4,453,500,200,635,ok
edge-4-workers-max,4,24004,1,16384,10625,598,3118,2043,9356,7417,11208,1620,3556,0.084143,3707328080328529486,865,9,7,4,453,500,200,635,ok
edge-4-water-min,4,24001,1,16384,14642,1102,0,640,14534,13094,14979,1405,0,0.003265,4794024178719344639,2103,100000,100000,0,0,0,3,0,ok
edge-4-water-min,4,24001,1,16384,14642,1102,0,640,14534,13094,14979,1405,0,0.001436,4794024178719344639,2103,100000,100000,0,0,0,3,0,ok
edge-4-water-min,4,24003,1,16384,14668,1110,0,606,14564,13209,14987,1397,0,0.001432,18136764116766803282,1599,100000,100000,0,0,0,2,0,ok
edge-4-water-min,4,24003,1,16384,14668,1110,0,606,14564,13209,14987,1397,0,0.003431,18136764116766803282,1599,100000,100000,0,0,0,2,0,ok
edge-4-water-min,4,24004,1,16384,14707,1145,0,532,14613,13471,14984,1400,0,0.001409,307839220994827965,1851,100000,100000,0,0,0,0,0,ok
edge-4-water-min,4,24004,1,16384,14707,1145,0,532,14613,13471,14984,1400,0,0.001458,307839220994827965,1851,100000,100000,0,0,0,0,0,ok
edge-4-water-max,4,24001,1,16384,5964,477,8269,1674,3289,1952,6416,1313,8655,0.001498,1543614798758202213,0,12,100000,2,924,1113,546,1497,ok
edge-4-water-max,4,24001,1,16384,5964,477,8269,1674,3289,1952,6416,1313,8655,0.002464,1543614798758202213,0,12,100000,2,924,1113,546,1497,ok
edge-4-water-max,4,24003,1,16384,5814,429,8089,2052,3230,1718,6366,1452,8566,0.001482,11021664634660526930,124,12,9,4,1066,961,460,1496,ok
edge-4-water-max,4,24003,1,16384,5814,429,8089,2052,3230,1718,6366,1452,8566,0.001655,11021664634660526930,124,12,9,4,1066,961,460,1496,ok
edge-4-water-max,4,24004,1,16384,5751,469,8106,2058,3298,1980,6308,1497,8579,0.001494,16619325114269491904,82,10,11,4,851,1114,390,1498,ok
edge-4-water-max,4,24004,1,16384,5751,469,8106,2058,3298,1980,6308,1497,8579,0.004484,16619325114269491904,82,10,11,4,851,1114,390,1498,ok
edge-4-sand-min,4,24001,1,16384,10683,786,2951,1964,9623,7596,11268,1765,3351,0.001491,13410321720515600371,560,16,24,4,383,421,155,654,ok
edge-4-sand-min,4,24001,1,16384,10683,786,2951,1964,9623,7596,11268,1765,3351,0.001459,13410321720515600371,560,16,24,4,383,421,155,654,ok
edge-4-sand-min,4,24003,1,16384,10643,822,2932,1987,9641,7650,11226,1814,3344,0.002153,14477966123237028695,826,10,14,4,355,395,151,651,ok
edge-4-sand-min,4,24003,1,16384,10643,822,2932,1987,9641,7650,11226,1814,3344,0.003203,14477966123237028695,826,10,14,4,355,395,151,651,ok
edge-4-sand-min,4,24004,1,16384,10579,886,2912,2007,9602,7685,11160,1891,3333,0.001476,9589238647282499469,1053,9,14,4,332,414,131,648,ok
edge-4-sand-min,4,24004,1,16384,10579,886,2912,2007,9602,7685,11160,1891,3333,0.001496,9589238647282499469,1053,9,14,4,332,414,131,648,ok
edge-4-sand-max,4,24001,1,16384,5577,7541,1678,1588,4836,3299,6038,8343,2003,0.001450,14189173806338207264,459,13,15,4,223,295,128,333,ok
edge-4-sand-max,4,24001,1,16384,5577,7541,1678,1588,4836,3299,6038,8343,2003,0.004784,14189173806338207264,459,13,15,4,223,295,128,333,ok
edge-4-sand-max,4,24003,1,16384,5524,7472,1682,1706,4825,3192,6047,8332,2005,0.001617,15696502119339532185,213,18,18,4,254,208,136,332,ok
edge-4-sand-max,4,24003,1,16384,5524,7472,1682,1706,4825,3192,6047,8332,2005,0.001451,15696502119339532185,213,18,18,4,254,208,136,332,ok
edge-4-sand-max,4,24004,1,16384,5512,7459,1674,1739,4854,3370,6038,8341,2005,0.043162,4849518523568563639,232,14,10,4,155,288,107,331,ok
edge-4-sand-max,4,24004,1,16384,5512,7459,1674,1739,4854,3370,6038,8341,2005,0.003715,4849518523568563639,232,14,10,4,155,288,107,331,ok
edge-4-grass-min,4,24001,0,16384,0,0,16384,0,0,0,21,3564,12799,0.001299,253967105468988286,16384,100000,100000,0,0,0,0,0,failed
edge-4-grass-min,4,24001,0,16384,0,0,16384,0,0,0,21,3564,12799,0.001272,253967105468988286,16384,100000,100000,0,0,0,0,0,failed
edge-4-grass-min,4,24003,0,16384,0,0,16384,0,0,0,19,3576,12789,0.001155,17614258571223508803,16384,100000,100000,0,0,0,0,0,failed
edge-4-grass-min,4,24003,0,16384,0,0,16384,0,0,0,19,3576,12789,0.001153,17614258571223508803,16384,100000,100000,0,0,0,0,0,failed
edge-4-grass-min,4,24004,0,16384,0,0,16384,0,0,0,16,3576,12792,0.001179,17810711605240484000,16384,100000,100000,0,0,0,0,0,failed
edge-4-grass-min,4,24004,0,16384,0,0,16384,0,0,0,16,3576,12792,0.001216,17810711605240484000,16384,100000,100000,0,0,0,0,0,failed
edge-4-grass-max,4,24001,1,16384,11660,473,2497,1754,10666,8734,12174,1347,2863,0.003041,3081479129659193038,697,17,25,4,365,360,164,514,ok
edge-4-grass-max,4,24001,1,16384,11660,473,2497,1754,10666,8734,12174,1347,2863,0.001578,3081479129659193038,697,17,25,4,365,360,164,514,ok
edge-4-grass-max,4,24003,1,16384,11613,484,2450,1837,10639,8706,12157,1401,2826,0.001499,16220650475573237379,958,10,13,4,331,369,169,516,ok
edge-4-grass-max,4,24003,1,16384,11613,484,2450,1837,10639,8706,12157,1401,2826,0.001618,16220650475573237379,958,10,13,4,331,369,169,516,ok
edge-4-grass-max,4,24004,1,16384,11573,500,2445,1866,10635,8780,12120,1430,2834,0.001487,1097820657693125625,1055,11,23,4,310,369,167,516,ok
edge-4-grass-max,4,24004,1,16384,11573,500,2445,1866,10635,8780,12120,1430,2834,0.001531,1097820657693125625,1055,11,23,4,310,369,167,516,ok
edge-4-desert-min,4,24001,1,16384,10712,562,3158,1952,9358,7356,11288,1534,3562,0.001414,8254136538010680180,518,15,23,4,534,506,213,632,ok
edge-4-desert-min,4,24001,1,16384,10712,562,3158,1952,9358,7356,11288,1534,3562,0.001970,8254136538010680180,518,15,23,4,534,506,213,632,ok
edge-4-desert-min,4,24003,1,16384,10682,556,3153,1993,9383,7405,11261,1550,3573,0.004261,1062923027973093604,770,8,12,4,485,506,213,632,ok
edge-4-desert-min,4,24003,1,16384,10682,556,3153,1993,9383,7405,11261,1550,3573,0.001904,1062923027973093604,770,8,12,4,485,506,213,632,ok
edge-4-desert-min,4,24004,1,16384,10625,598,3118,2043,9372,7439,11208,1620,3556,0.097196,3707328080328529486,841,9,8,4,453,500,200,635,ok
edge-4-desert-min,4,24004,1,16384,10625,598,3118,2043,9372,7439,11208,1620,3556,0.003716,3707328080328529486,841,9,8,4,453,500,200,635,ok
edge-4-desert-max,4,24001,1,16384,4943,7917,1383,2141,4408,1932,5719,8988,1677,0.001510,4426490326196461153,331,10,18,4,153,184,103,325,ok
edge-4-desert-max,4,24001,1,16384,4943,7917,1383,2141,4408,1932,5719,8988,1677,0.001509,4426490326196461153,331,10,18,4,153,184,103,325,ok
edge-4-desert-max,4,24003,1,16384,4853,7837,1383,2311,4328,1578,5705,8995,1684,0.002314,12785947869004050330,244,12,11,4,192,140,98,324,ok
edge-4-desert-max,4,24003,1,16384,4853,7837,1383,2311,4328,1578,5705,8995,1684,0.001495,12785947869004050330,244,12,11,4,192,140,98,324,ok
edge-4-desert-max,4,24004,1,16384,4797,7851,1376,2360,4276,1502,5665,9038,1681,0.001514,10830302627865370351,152,21,19,4,152,183,89,328,ok
edge-4-desert-max,4,24004,1,16384,4797,7851,1376,2360,4276,1502,5665,9038,1681,0.001478,10830302627865370351,152,21,19,4,152,183,89,328,ok
edge-4-smoothing-min,4,24001,1,16384,10618,497,3184,2085,9255,6983,11262,1530,3592,0.001955,11493225337334270162,919,15,23,4,512,523,227,634,ok
edge-4-smoothing-min,4,24001,1,16384,10618,497,3184,2085,9255,6983,11262,1530,3592,0.001499,11493225337334270162,919,15,23,4,512,523,227,634,ok
edge-4-smoothing-min,4,24003,1,16384,10620,499,3141,2124,9304,7010,11274,1552,3558,0.002631,5034150749963636557,482,22,20,4,432,556,215,636,ok
edge-4-smoothing-min,4,24003,1,16384,10620,499,3141,2124,9304,7010,11274,1552,3558,0.003138,5034150749963636557,482,22,20,4,432,556,215,636,ok
edge-4-smoothing-min,4,24004,1,16384,10500,571,3056,2257,9308,7006,11171,1697,3516,0.001606,17443006140792250911,1011,8,6,4,399,499,200,636,ok
edge-4-smoothing-min,4,24004,1,16384,10500,571,3056,2257,9308,7006,11171,1697,3516,0.001544,17443006140792250911,1011,8,6,4,399,499,200,636,ok
edge-4-smoothing-max,4,24001,1,16384,10658,510,3189,2027,9305,7218,11272,1519,3593,0.004813,3760489223540803542,686,24,22,4,465,565,228,633,ok
edge-4-smoothing-max,4,24001,1,16384,10658,510,3189,2027,9305,7218,11272,1519,3593,0.001484,3760489223540803542,686,24,22,4,465,565,228,633,ok
edge-4-smoothing-max,4,24003,1,16384,10730,584,3174,1896,9391,7381,11264,1530,3590,0.001580,3114500145959872434,1162,29,17,3,562,437,233,635,ok
edge-4-smoothing-max,4,24003,1,16384,10730,584,3174,1896,9391,7381,11264,1530,3590,0.001513,3114500145959872434,1162,29,17,3,562,437,233,635,ok
edge-4-smoothing-max,4,24004,1,16384,10660,560,3113,2051,9406,7473,11243,1583,3558,0.001501,731412055027956474,901,12,19,4,425,523,214,634,ok
edge-4-smoothing-max,4,24004,1,16384,10660,560,3113,2051,9406,7473,11243,1583,3558,0.001974,731412055027956474,901,12,19,4,425,523,214,634,ok
edge-4-lake-density-min,4,24001,1,16384,11044,514,3530,1296,9357,7548,11450,1157,3777,0.001494,8629925748382678687,1000,21,19,4,567,588,434,637,ok
edge-4-lake-density-min,4,24001,1,16384,11044,514,3530,1296,9357,7548,11450,1157,3777,0.004653,8629925748382678687,1000,21,19,4,567,588,434,637,ok
edge-4-lake-density-min,4,24003,1,16384,10877,496,3411,1600,9299,7467,11375,1289,3720,0.005198,3261879646515407256,660,21,17,4,626,572,293,636,ok
edge-4-lake-density-min,4,24003,1,16384,10877,496,3411,1600,9299,7467,11375,1289,3720,0.001453,3261879646515407256,660,21,17,4,626,572,293,636,ok
edge-4-lake-density-min,4,24004,1,16384,11026,576,3522,1260,9382,7756,11412,1202,3770,0.001473,3513928367786325251,523,13,19,4,430,730,391,636,ok
edge-4-lake-density-min,4,24004,1,16384,11026,576,3522,1260,9382,7756,11412,1202,3770,0.001471,3513928367786325251,523,13,19,4,430,730,391,636,ok
edge-4-lake-density-max,4,24001,1,16384,10285,657,2844,2598,9289,6716,11046,1956,3382,0.001576,5093769824615020375,892,13,10,4,372,357,171,635,ok
edge-4-lake-density-max,4,24001,1,16384,10285,657,2844,2598,9289,6716,11046,1956,3382,0.003514,5093769824615020375,892,13,10,4,372,357,171,635,ok
edge-4-lake-density-max,4,24003,1,16384,10355,584,2887,2558,9294,6652,11127,1857,3400,0.001545,3048521784300642060,829,15,18,4,411,381,175,636,ok
edge-4-lake-density-max,4,24003,1,16384,10355,584,2887,2558,9294,6652,11127,1857,3400,0.001550,3048521784300642060,829,15,18,4,411,381,175,636,ok
edge-4-lake-density-max,4,24004,1,16384,10269,623,2900,2592,9238,6626,11042,1916,3426,0.001521,14214230773756149775,722,9,5,4,387,373,177,636,ok
edge-4-lake-density-max,4,24004,1,16384,10269,623,2900,2592,9238,6626,11042,1916,3426,0.001538,14214230773756149775,722,9,5,4,387,373,177,636,ok
edge-4-lake-size-min,4,24001,1,16384,10382,783,2942,2277,8925,6631,11058,1919,3407,0.003082,356576884332847302,667,22,16,4,569,465,318,637,ok
edge-4-lake-size-min,4,24001,1,16384,10382,783,2942,2277,8925,6631,11058,1919,3407,0.112929,356576884332847302,667,22,16,4,569,465,318,637,ok
edge-4-lake-size-min,4,24003,1,16384,10342,787,2872,2383,8839,6746,11043,1978,3363,0.001512,11976132177559827711,26,18,16,4,485,599,326,637,ok
edge-4-lake-size-min,4,24003,1,16384,10342,787,2872,2383,8839,6746,11043,1978,3363,0.001443,11976132177559827711,26,18,16,4,485,599,326,637,ok
edge-4-lake-size-min,4,24004,1,16384,10480,728,3036,2140,9019,6817,11109,1796,3479,0.001476,12510093574884878762,882,9,13,4,465,548,350,637,ok
edge-4-lake-size-min,4,24004,1,16384,10480,728,3036,2140,9019,6817,11109,1796,3479,0.001486,12510093574884878762,882,9,13,4,465,548,350,637,ok
edge-4-lake-size-max,4,24001,1,16384,10768,580,3202,1834,9397,7630,11297,1494,3593,0.002013,4917776454980176967,664,21,24,4,482,540,248,630,ok
edge-4-lake-size-max,4,24001,1,16384,10768,580,3202,1834,9397,7630,11297,1494,3593,0.002851,4917776454980176967,664,21,24,4,482,540,248,630,ok
edge-4-lake-size-max,4,24003,1,16384,10749,589,3192,1854,9406,7498,11269,1515,3600,0.001652,192118136470395207,956,11,14,4,530,493,226,635,ok
edge-4-lake-size-max,4,24003,1,16384,10749,589,3192,1854,9406,7498,11269,1515,3600,0.002128,192118136470395207,956,11,14,4,530,493,226,635,ok
edge-4-lake-size-max,4,24004,1,16384,10712,612,3188,1872,9343,7454,11246,1549,3589,0.001618,13579775533962361372,805,13,9,4,518,469,276,633,ok
edge-4-lake-size-max,4,24004,1,16384,10712,612,3188,1872,9343,7454,11246,1549,3589,0.008064,13579775533962361372,805,13,9,4,518,469,276,633,ok
edge-4-fruit-min,4,24001,1,16384,11265,46,3343,1730,9862,8410,11718,910,3756,0.073504,13727028702911961066,705,20,23,4,552,540,231,654,ok
edge-4-fruit-min,4,24001,1,16384,11265,46,3343,1730,9862,8410,11718,910,3756,0.003111,13727028702911961066,705,20,23,4,552,540,231,654,ok
edge-4-fruit-min,4,24003,1,16384,11225,59,3291,1809,9865,8278,11699,965,3720,0.001501,13210986106375009244,726,16,13,4,503,564,213,659,ok
edge-4-fruit-min,4,24003,1,16384,11225,59,3291,1809,9865,8278,11699,965,3720,0.001605,13210986106375009244,726,16,13,4,503,564,213,659,ok
edge-4-fruit-min,4,24004,1,16384,11164,81,3271,1868,9856,8281,11650,1020,3714,0.001488,7241652660036938659,1018,19,14,4,488,532,208,660,ok
edge-4-fruit-min,4,24004,1,16384,11164,81,3271,1868,9856,8281,11650,1020,3714,0.004024,7241652660036938659,1018,19,14,4,488,532,208,660,ok
edge-4-fruit-max,4,24001,1,16384,6325,5984,1820,2255,5345,2188,7114,7113,2157,0.003653,4362957826146166621,302,5,16,4,217,258,129,407,ok
edge-4-fruit-max,4,24001,1,16384,6325,5984,1820,2255,5345,2188,7114,7113,2157,0.001529,4362957826146166621,302,5,16,4,217,258,129,407,ok
edge-4-fruit-max,4,24003,1,16384,6281,5932,1833,2338,5340,2156,7119,7100,2165,0.001547,9401746125361811691,230,10,11,4,244,223,116,407,ok
edge-4-fruit-max,4,24003,1,16384,6281,5932,1833,2338,5340,2156,7119,7100,2165,0.001494,9401746125361811691,230,10,11,4,244,223,116,407,ok
edge-4-fruit-max,4,24004,1,16384,6203,5948,1785,2448,5250,1947,7076,7171,2137,0.001585,16759074768503135645,271,13,7,4,229,254,117,406,ok
edge-4-fruit-max,4,24004,1,16384,6203,5948,1785,2448,5250,1947,7076,7171,2137,0.001581,16759074768503135645,271,13,7,4,229,254,117,406,ok
edge-4-repeat-min,4,24001,1,16384,10712,562,3158,1952,9358,7356,11288,1534,3562,0.004474,8254136538010680180,518,15,23,4,534,506,213,632,ok
edge-4-repeat-min,4,24001,1,16384,10712,562,3158,1952,9358,7356,11288,1534,3562,0.001495,8254136538010680180,518,15,23,4,534,506,213,632,ok
edge-4-repeat-min,4,24003,1,16384,10682,556,3153,1993,9383,7405,11261,1550,3573,0.001511,1062923027973093604,770,8,12,4,485,506,213,632,ok
edge-4-repeat-min,4,24003,1,16384,10682,556,3153,1993,9383,7405,11261,1550,3573,0.001594,1062923027973093604,770,8,12,4,485,506,213,632,ok
edge-4-repeat-min,4,24004,1,16384,10625,598,3118,2043,9372,7439,11208,1620,3556,0.001533,3707328080328529486,841,9,8,4,453,500,200,635,ok
edge-4-repeat-min,4,24004,1,16384,10625,598,3118,2043,9372,7439,11208,1620,3556,0.001629,3707328080328529486,841,9,8,4,453,500,200,635,ok
edge-4-repeat-max,4,24001,1,16384,9272,792,2096,4224,8236,2900,10584,2904,2896,0.000678,2300712310789260919,392,4,6,4,64,360,56,576,ok
edge-4-repeat-max,4,24001,1,16384,9272,792,2096,4224,8236,2900,10584,2904,2896,0.000747,2300712310789260919,392,4,6,4,64,360,56,576,ok
