study,job,generator,seed,width,height,teams,category,hard,soft,diagnostic
service-bulk-held-out,4be5f2ee071c3087bab2602384b4de78,35,30003,7,7,4,invalid_request,,,hilbert-river revision 1 seed 30003 [validation]: No crossing court fits outside the reserved homes.
service-bulk-held-out,d0a2af03024a7ae87953f2536cb92cfb,35,30003,8,7,4,invalid_request,,,hilbert-river revision 1 seed 30003 [validation]: No crossing court fits outside the reserved homes.
service-bulk-held-out,6df62bde1d2c2c58aaee256c26d879e9,35,30003,9,7,4,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,68d8b3c723741504c6d99d381baea304,35,30003,7,7,5,invalid_request,,,hilbert-river revision 1 seed 30003 [validation]: Cannot fit 5 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-held-out,f8aafb55ed96e0482590388541f853cc,35,30003,8,7,5,invalid_request,,,hilbert-river revision 1 seed 30003 [validation]: No crossing court fits outside the reserved homes.
service-bulk-held-out,105c3f9748e88f451ecb50a410469dab,35,30003,9,7,5,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,fabc5c9a59f645ce5f1994d8ce7e1f02,35,30003,7,7,6,invalid_request,,,hilbert-river revision 1 seed 30003 [validation]: Cannot fit 6 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-held-out,cf3744121044c539d33bfedf5b648830,35,30003,8,7,6,invalid_request,,,hilbert-river revision 1 seed 30003 [validation]: No crossing court fits outside the reserved homes.
service-bulk-held-out,61344b32364fdc57c803249f65e05a62,35,30003,9,7,6,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,cac702d2f64ed99057c00426f50c70a8,35,30003,7,7,7,invalid_request,,,hilbert-river revision 1 seed 30003 [validation]: Cannot fit 7 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-held-out,120574a5487c3fd6c8907f730df5b7ae,35,30003,8,7,7,invalid_request,,,hilbert-river revision 1 seed 30003 [validation]: No crossing court fits outside the reserved homes.
service-bulk-held-out,ee3587a30198e35b2a9fecf0512ca583,35,30003,9,7,7,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,dca8f709764b651f425e6cbc3f864105,35,30003,7,7,8,invalid_request,,,hilbert-river revision 1 seed 30003 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-held-out,4bfd158e79af0dd29881b96144ecc911,35,30003,8,7,8,invalid_request,,,hilbert-river revision 1 seed 30003 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-held-out,67b2723a6028cb61ab9385d472874f06,35,30003,9,7,8,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,3c9608cce193ac0be37fcaf89116744c,35,30003,7,8,2,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,20677815eac5157545bf2a89bdf3e54c,35,30003,8,8,2,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,d4d66214223d2e1a0a9f8d40a870f78a,35,30003,9,8,2,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,2866080378bdc163e2db1d9e629a5cb4,35,30003,7,8,3,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,b0a826b45d7856cfc0d7d867f68a270f,35,30003,8,8,3,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,626a11fd852334810ccbe0b3707a1d24,35,30003,9,8,3,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,ce2357c684aba2edb49ac32158140d47,35,30003,7,8,4,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,0ef9daf7262b8810ded0ca8dcb2086d9,35,30003,8,8,4,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,f23084d2d6028d80d5f8ab806955d2c0,35,30003,9,8,4,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,aa4eb8088613cc19536a80804465fb67,35,30003,7,8,5,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,d768dc30f97c51d9a402e94fcd3a913b,35,30003,8,8,5,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,6f87c325c77cc89eeb7c8db6439cc160,35,30003,9,8,5,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,7d31af0287dd7442815f7d08f657eebe,35,30003,7,8,6,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,e50adff2e23b9ff0f38d4b0b5d1b6d0d,35,30003,8,8,6,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,9e025de5630875f73414d00fa6cb4aae,35,30003,9,8,6,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,a0c22c02b0df29784c8d2e0205999830,35,30003,7,8,7,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,8d50505dc6cd01316cc2f327a96326da,35,30003,8,8,7,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,230a0a58ebdbf931064c419cffe0c606,35,30003,9,8,7,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,456e2c6670d3e731f1490250f980e432,35,30003,7,8,8,invalid_request,,,hilbert-river revision 1 seed 30003 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-held-out,2a75b610a5a5b786d5e07a9d610cc5d8,35,30003,8,8,8,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,e17d26083bf688e6e95b710e758d8a7e,35,30003,9,8,8,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,3bb85d4c82cc61d19af1b6090ac56b27,35,30003,7,9,2,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,0baf9d694d790d8e4142e7aa12ab8ed0,35,30003,8,9,2,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,8b095f262af79d86c369ae71596b0ded,35,30003,9,9,2,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,6bad4450047e8fe5ae07685b4f1a702e,35,30003,7,9,3,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,502e0d12a997f426e997146907ff1882,35,30003,8,9,3,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,ccb2c9b45fe7a58349f5368620cd62aa,35,30003,9,9,3,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,da92b0576bc89325ebdbb29f7a0a2672,35,30003,7,9,4,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,c0aeaf76159b02e8aab145d5e05f8945,35,30003,8,9,4,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,3e0eb6be144091b750821d1db8349405,35,30003,9,9,4,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,1a7ecc8a50de19457ee9b8e4bcf23178,35,30003,7,9,5,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,c8222e7cf29cd94a930928196a26ef62,35,30003,8,9,5,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,6a682c3ab44c6c9d7e9aa6903addad0d,35,30003,9,9,5,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,fe7cd0522ed44fbae43988a7c5ef6d1c,35,30003,7,9,6,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,8e774072b11ad972e76b6f15b74dad03,35,30003,8,9,6,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,a5362a9caa49debd0f6905dd9187b998,35,30003,9,9,6,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,3c182b47b738b1366635a99afb47920c,35,30003,7,9,7,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,32e714faf37ab2d18117ea942692463c,35,30003,8,9,7,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,f13d9897b0ce35b032c968f81042a51e,35,30003,9,9,7,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,ff00f56ff119f074581dafe38eeb97d2,35,30003,7,9,8,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,16a6cb9e1f0905b45e1dd324e3071d58,35,30003,8,9,8,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,94a81753d8f46745722fb1c3909e48f8,35,30003,9,9,8,success,,,hilbert-river revision 1 seed 30003 [complete]:
service-bulk-held-out,f8f030310a261292a1ea3f73b4603b49,35,30004,8,8,4,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,c8555ab9b1e88dbbe8f4684c9cc60e17,35,30004,7,7,2,invalid_request,,,hilbert-river revision 1 seed 30004 [validation]: No crossing court fits outside the reserved homes.
service-bulk-held-out,0933441e552078143a4418aece50506f,35,30004,8,7,2,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,fc00292332adbda18cb1d0a2b40a7258,35,30004,9,7,2,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,d26b5137ce5d88a9ab9c9b965ac5589b,35,30004,7,7,3,invalid_request,,,hilbert-river revision 1 seed 30004 [validation]: No crossing court fits outside the reserved homes.
service-bulk-held-out,6b98909b4c65f9ad6590c9136d2b79e5,35,30004,8,7,3,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,9fecf687670bb5623a883cd04d46b2ed,35,30004,9,7,3,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,e20cccc414fb46634278458e44743593,35,30004,7,7,4,invalid_request,,,hilbert-river revision 1 seed 30004 [validation]: No crossing court fits outside the reserved homes.
service-bulk-held-out,16f0ffe6f3b3a63a161eba3dd0abf03c,35,30004,8,7,4,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,0e6dea4fd3748a510325e4102773e4ce,35,30004,9,7,4,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,e643c6ca59a9f48c12637fa7370fce75,35,30004,7,7,5,invalid_request,,,hilbert-river revision 1 seed 30004 [validation]: Cannot fit 5 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-held-out,a01d8556ab8b7e21dada695ed0c97141,35,30004,8,7,5,invalid_request,,,hilbert-river revision 1 seed 30004 [validation]: No crossing court fits outside the reserved homes.
service-bulk-held-out,d633e1174cea1568397be01aba0c7507,35,30004,9,7,5,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,3c38a8a63005f2999ad90bb1ccd4722c,35,30004,7,7,6,invalid_request,,,hilbert-river revision 1 seed 30004 [validation]: Cannot fit 6 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-held-out,28a5b335267b305c3c0327cd53e6220d,35,30004,8,7,6,invalid_request,,,hilbert-river revision 1 seed 30004 [validation]: No crossing court fits outside the reserved homes.
service-bulk-held-out,48254c61e177747e6dbd7b3935955834,35,30004,9,7,6,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,992760b4cab9b3810650e97271f00beb,35,30004,7,7,7,invalid_request,,,hilbert-river revision 1 seed 30004 [validation]: Cannot fit 7 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-held-out,5f19ca6ea4c5a8ee821163bdc9ee7779,35,30004,8,7,7,invalid_request,,,hilbert-river revision 1 seed 30004 [validation]: No crossing court fits outside the reserved homes.
service-bulk-held-out,c521aa21372562c28d7f2d7a3c1962b3,35,30004,9,7,7,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,12f8540280d7786e560ed5ddacb9a003,35,30004,7,7,8,invalid_request,,,hilbert-river revision 1 seed 30004 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-held-out,0abdd625d7593006a50ebc09a62fca27,35,30004,8,7,8,invalid_request,,,hilbert-river revision 1 seed 30004 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-held-out,e02ed6345413f4a64ddbf37de3ac4929,35,30004,9,7,8,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,8b9aeaf377e6aecee90fc9f233cfdfea,35,30004,7,8,2,invalid_request,,,hilbert-river revision 1 seed 30004 [validation]: No crossing court fits outside the reserved homes.
service-bulk-held-out,9e783fcd63607c603bc67d01fbd8ff27,35,30004,8,8,2,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,7b4d82d3f1a487d1b0991133fc62b645,35,30004,9,8,2,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,fe82dfc9d5ccf4575a12d87ba2892973,35,30004,7,8,3,invalid_request,,,hilbert-river revision 1 seed 30004 [validation]: No crossing court fits outside the reserved homes.
service-bulk-held-out,effb1992e3e3bd8e7adbe22ef87cd323,35,30004,8,8,3,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,b228dd3c48b5139069d60b3d13b7a3fe,35,30004,9,8,3,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,67f3f40ab0dac870121946b8a97e19a4,35,30004,7,8,4,invalid_request,,,hilbert-river revision 1 seed 30004 [validation]: No crossing court fits outside the reserved homes.
service-bulk-held-out,fbd43970070a06e67aa70bdd82da6acc,35,30004,8,8,4,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,a26e37591d5b2665d2eac711b16dd610,35,30004,9,8,4,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,5f398644de8b62d7a98ff0e8882bee44,35,30004,7,8,5,invalid_request,,,hilbert-river revision 1 seed 30004 [validation]: No crossing court fits outside the reserved homes.
service-bulk-held-out,465eaa4b9328b4fddd9a426459ebaaa1,35,30004,8,8,5,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,0deb339eea8f0fc396fef538521db4db,35,30004,9,8,5,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,40912b86ec61e1b79f06a0620280e13a,35,30004,7,8,6,invalid_request,,,hilbert-river revision 1 seed 30004 [validation]: No crossing court fits outside the reserved homes.
service-bulk-held-out,0c4440f6568f9c84537f643696213e32,35,30004,8,8,6,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,715fc1a0a4d2151f249fdf56ede499f5,35,30004,9,8,6,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,cae82c63d8513d7e667407ac26b79698,35,30004,7,8,7,invalid_request,,,hilbert-river revision 1 seed 30004 [validation]: No crossing court fits outside the reserved homes.
service-bulk-held-out,08055ca071ab3d9be310b6c3271a4dd9,35,30004,8,8,7,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,4b22fa55b78a6b50b7f9ade659272fe7,35,30004,9,8,7,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,abe28b0bb66776818bf9c5508ca5318a,35,30004,7,8,8,invalid_request,,,hilbert-river revision 1 seed 30004 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-held-out,74c5405a25d1275c02203ad5d832db0d,35,30004,8,8,8,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,afd761fe862d356d3cdc41ea7b30da29,35,30004,9,8,8,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,8113407d8815007d6f70a0d55cac0719,35,30004,7,9,2,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,5f0193cb392ff6f15fa9543d49778287,35,30004,8,9,2,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,d49c3c75591bf8034175785c9b45f0ed,35,30004,9,9,2,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,314f4c90d918928f2eda3bff8144b8fc,35,30004,7,9,3,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,10bc9b7025bb71e4baa837347723999c,35,30004,8,9,3,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,cd3e96da3644f0f5e9c6fbb25b225b47,35,30004,9,9,3,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,692bb4356e027bdd0cc25bfbc2672f25,35,30004,7,9,4,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,1da66ed2a6a6194ee3acc31762280d16,35,30004,8,9,4,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,f58a6cb472e9915f6fae195c96869a78,35,30004,9,9,4,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,68f07ce596461da79cd9b344d3f50349,35,30004,7,9,5,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,71d98976f2d01e5aff8ad822385503a1,35,30004,8,9,5,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,bf3a8e64afe64468a5635f5f8122d915,35,30004,9,9,5,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,053fcf7ed1cd466c6b8d6893be7bade8,35,30004,7,9,6,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,3d11bc5cc5628dc4d1a457d6face9bb1,35,30004,8,9,6,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,b9b8186975b3e72ca97a7bcc72a854a4,35,30004,9,9,6,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,3ec1a24252b56926f8608e9b51df5b70,35,30004,7,9,7,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,4433ed985ccf57715b3ae4ee03927e37,35,30004,8,9,7,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,a613a6c169a2fefae084ff6ff7da925b,35,30004,9,9,7,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,dcb914ce0ef7548c8b407d2e3fbb99b8,35,30004,7,9,8,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,58da981950d7f2d7c0510786b092b5be,35,30004,8,9,8,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,b6d32216966e15572ce726c63cad6590,35,30004,9,9,8,success,,,hilbert-river revision 1 seed 30004 [complete]:
service-bulk-held-out,e1c3845f1f3ea94ad1c202181546dcb8,35,30005,8,8,4,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,94fa25729fc41462f60b909dc5d476ac,35,30005,7,7,2,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,9fdbaa1af631aad8d5afde73591e93e6,35,30005,8,7,2,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,c848c229b259b24d18af44ae1d47abee,35,30005,9,7,2,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,3a89b153c30d384e419bbf900f64e877,35,30005,7,7,3,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,0e33d65e43f887d9241265429eeac375,35,30005,8,7,3,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,d25f561e3114aacde9aa22c0e274ea43,35,30005,9,7,3,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,75d457bd9d50d6d867930ccad7456d79,35,30005,7,7,4,invalid_request,,,hilbert-river revision 1 seed 30005 [validation]: No crossing court fits outside the reserved homes.
service-bulk-held-out,c7454e376e5f4105e0875cd67592429a,35,30005,8,7,4,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,1c060597aba5d40a62a534f656573be0,35,30005,9,7,4,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,53edb184c3a4996bb62f320cb40effa6,35,30005,7,7,5,invalid_request,,,hilbert-river revision 1 seed 30005 [validation]: Cannot fit 5 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-held-out,ee8771acefe39acf8cdc280bd36568eb,35,30005,8,7,5,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,ddedc7afcc034a5817d3e24df3909b17,35,30005,9,7,5,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,e3213158d46d4924554d3f7ed99f45fa,35,30005,7,7,6,invalid_request,,,hilbert-river revision 1 seed 30005 [validation]: Cannot fit 6 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-held-out,464b29401c02402fb3838720b685c7ca,35,30005,8,7,6,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,4e9bc5fef0e456be89aecd422a410da4,35,30005,9,7,6,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,50a2e43e931f913d910b8ae786c51fc8,35,30005,7,7,7,invalid_request,,,hilbert-river revision 1 seed 30005 [validation]: Cannot fit 7 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-held-out,25f03cd0e8975baa13d4befef3c1271e,35,30005,8,7,7,invalid_request,,,hilbert-river revision 1 seed 30005 [validation]: No crossing court fits outside the reserved homes.
service-bulk-held-out,5755b6fb68732d7eb32f225245b38d32,35,30005,9,7,7,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,bfa50798ff6a45aec09e9a8e127a26bb,35,30005,7,7,8,invalid_request,,,hilbert-river revision 1 seed 30005 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-held-out,f297749751a4f1ac455531934110cb6f,35,30005,8,7,8,invalid_request,,,hilbert-river revision 1 seed 30005 [validation]: No crossing court fits outside the reserved homes.
service-bulk-held-out,c835289c606847a49eddc4b82eef8d2f,35,30005,9,7,8,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,1a1031cf0146132f44ba78b6177fcdc2,35,30005,7,8,2,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,7f6ece76218536db8b81428d4fcd1173,35,30005,8,8,2,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,bb241733bbbf29daf8af3a7a9935e30d,35,30005,9,8,2,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,ef35c34f56bcc7b1157a7096d553caa7,35,30005,7,8,3,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,1de3e87192fc61ec4ec31bd6b48cbeaa,35,30005,8,8,3,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,f6f9ea73943c6f94b720e214f51a730c,35,30005,9,8,3,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,bd7188eafaf46d8f4bf4d8a6b2b48d8b,35,30005,7,8,4,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,269b2b327e87cc54639ec5c5442279dc,35,30005,8,8,4,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,8ca8d0f60d8160022b8900bacb67d8db,35,30005,9,8,4,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,cfdc8c52fd84f33715a621d7579b0f5b,35,30005,7,8,5,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,2102bf58aac27a8ad2a71e45950159a3,35,30005,8,8,5,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,316d207d886ce86612b5d6c4304cb5df,35,30005,9,8,5,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,e4b3bde404fc049312114ab31bada3b0,35,30005,7,8,6,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,8daae282a17cf955dc89d87fd2a8b9cc,35,30005,8,8,6,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,57969185841d8805d9daff650c004a2b,35,30005,9,8,6,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,16e5123df21142b5a9f97558155c284f,35,30005,7,8,7,invalid_request,,,hilbert-river revision 1 seed 30005 [validation]: No crossing court fits outside the reserved homes.
service-bulk-held-out,081268edab6522eb64a7682a9deb9469,35,30005,8,8,7,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,11ea81084a49529a4328d853283d0f79,35,30005,9,8,7,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,6228369332be01e921e68c99260f0b17,35,30005,7,8,8,invalid_request,,,hilbert-river revision 1 seed 30005 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-held-out,c0ede7357ebef2eec65c0b07a269e002,35,30005,8,8,8,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,19d8c0274c3c7a3675a3d68210b2ee6c,35,30005,9,8,8,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,afec69df48e30616d5db370e6ecbffad,35,30005,7,9,2,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,53d708549e174c62e43ab74a6a2565bf,35,30005,8,9,2,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,be19394970ba4c37ac511ed38b32929c,35,30005,9,9,2,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,c7fc52d1d72ea1aa01b83d7266f7e0e0,35,30005,7,9,3,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,f7ca06e32d2fefac26327362dd2eaa5a,35,30005,8,9,3,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,a2e8ca9c294df9edb8099b5a28480ff4,35,30005,9,9,3,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,cb8e6f8a9bfc3e389beeb5094bf6164b,35,30005,7,9,4,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,2b72b299b263138bafef85284a02b90a,35,30005,8,9,4,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,02dd6f2d3e074572e99a253f7a6ddfc2,35,30005,9,9,4,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,1beb0138e227f9e60ae10cf4c174027f,35,30005,7,9,5,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,f969dad88e76760647f10a55439797c8,35,30005,8,9,5,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,5962fe73dadb0464b4683d784485917f,35,30005,9,9,5,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,f5d351250714cdec30df56624ea907dc,35,30005,7,9,6,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,a0982928c1f866ebf68f5b829f3c596e,35,30005,8,9,6,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,62f5473ef0cb7ed9b068b2f8c0905eaa,35,30005,9,9,6,success,,,hilbert-river revision 1 seed 30005 [complete]:
service-bulk-held-out,cd110255208e34c9ef1b9255676ef140,35,30005,7,9,7,success,,,hilbert-river revision 1 seed 30005 [complete]:
