job,host,seed,variant,shape,status,diagnostic,algae-amount,branching,fruit-amount,height,long-tongues,rim-width,stone-amount,teams,tongue-count,wheat-amount,width,wood-amount,workers,fairness,score,minimum_build_sites,minimum_wheat,minimum_wood,branches_requested,branches_placed,approaches_narrow,unreachable_walking_pairs,water_components,telemetry_dropped,telemetry_invalid,report_version
8836e91fc914f6ed87c6513a10c005d9,pharaoh-dev-1.local,41001,baseline,512x256x4,completed,lava-shield revision 1 seed 41001 [complete]: ,100,2,100,8,50,8,100,4,5,100,9,100,4,0.972999,0.614604,935,0.625,0.71875,10,8,False,0,2,0,0,2
2b430b633c67cf5491790c32fed7c834,pharaoh-dev-3.local,41002,baseline,512x256x4,completed,lava-shield revision 1 seed 41002 [complete]: ,100,2,100,8,50,8,100,4,5,100,9,100,4,0.937484,0.565658,875,0.541667,0.71875,10,6,False,0,2,0,0,2
517876d013be4441af3bcbdb7f8159f5,pharaoh-dev-3.local,42001,high-geometry,512x256x4,completed,lava-shield revision 1 seed 42001 [complete]: ,100,3,100,8,75,12,100,4,9,100,9,100,4,0.944779,0.569578,837,0.583333,0.6875,27,21,False,0,2,0,0,2
6f4ad33c41f7766e9760f937b6ca2466,pharaoh-dev-3.local,42001,low-geometry,512x256x4,completed,lava-shield revision 1 seed 42001 [complete]: ,100,0,100,8,25,6,100,4,3,100,9,100,4,0.967813,0.600088,984,0.625,0.71875,0,0,False,0,2,0,0,2
81074aafae12c3de006de2c0b70c374d,pharaoh-dev-3.local,42002,high-geometry,512x256x4,completed,lava-shield revision 1 seed 42002 [complete]: ,100,3,100,8,75,12,100,4,9,100,9,100,4,0.915872,0.545697,829,0.541667,0.65625,27,13,False,0,2,0,0,2
2f1ced50b038006e3bb4187b5481ee5a,pharaoh-dev-3.local,42002,low-geometry,512x256x4,completed,lava-shield revision 1 seed 42002 [complete]: ,100,0,100,8,25,6,100,4,3,100,9,100,4,0.933126,0.567418,971,0.625,0.71875,0,0,False,0,2,0,0,2
61a85ef5e399ead33b3d38d097a32b61,pharaoh-dev-3.local,42003,high-geometry,512x256x4,completed,lava-shield revision 1 seed 42003 [complete]: ,100,3,100,8,75,12,100,4,9,100,9,100,4,0.966464,0.595701,855,0.625,0.6875,27,21,False,0,2,0,0,2
32bc651c18f5f50bb3500d2263e33672,pharaoh-dev-2.local,42003,low-geometry,512x256x4,completed,lava-shield revision 1 seed 42003 [complete]: ,100,0,100,8,25,6,100,4,3,100,9,100,4,0.948001,0.579721,939,0.625,0.65625,0,0,False,0,2,0,0,2
5c187f09e2d595df15ddd5ef33a40dab,pharaoh-dev-2.local,43001,workers-min,512x256x4,completed,lava-shield revision 1 seed 43001 [complete]: ,100,2,100,8,50,8,100,4,5,100,9,100,1,0.897677,0.497095,547,0.541667,0.53125,10,8,False,0,2,0,0,2
252e2766e3d26a92f9de88f53187cab4,pharaoh-dev-2.local,43002,workers-max,512x256x4,completed,lava-shield revision 1 seed 43002 [complete]: ,100,2,100,8,50,8,100,4,5,100,9,100,8,0.962474,0.594158,552,0.583333,0.71875,10,8,False,0,2,0,0,2
ce94ec6870b926dddbb825ddd7a8b8e9,pharaoh-dev-2.local,41001,baseline,512x256x8,completed,lava-shield revision 1 seed 41001 [complete]: ,100,2,100,8,50,8,100,8,5,100,9,100,4,0.951238,0.584482,888,0.583333,0.6875,10,8,False,0,2,0,0,2
2d663be549b07a4b48fb5073e1559759,pharaoh-dev-2.local,41002,baseline,512x256x8,completed,lava-shield revision 1 seed 41002 [complete]: ,100,2,100,8,50,8,100,8,5,100,9,100,4,0.935694,0.563559,705,0.583333,0.625,10,6,False,0,2,0,0,2
f9525a50e3da87ea5c825d4eeed974d9,pharaoh-dev-2.local,42001,high-geometry,512x256x8,completed,lava-shield revision 1 seed 42001 [complete]: ,100,3,100,8,75,8,100,8,5,100,9,100,4,0.916164,0.544826,564,0.583333,0.6875,15,10,False,0,2,0,0,2
3f0b8bcc97ff4afc3938e33b7c769753,pharaoh-dev-1.local,42001,low-geometry,512x256x8,completed,lava-shield revision 1 seed 42001 [complete]: ,100,0,100,8,25,6,100,8,3,100,9,100,4,0.952946,0.580276,897,0.583333,0.6875,0,0,False,0,2,0,0,2
f101f57613d7869744e3364d0b8d7b1d,pharaoh-dev-1.local,42002,high-geometry,512x256x8,completed,lava-shield revision 1 seed 42002 [complete]: ,100,3,100,8,75,8,100,8,5,100,9,100,4,0.903026,0.528908,531,0.625,0.65625,15,12,False,0,2,0,0,2
252d27068e9ea0f9644028585e422e88,pharaoh-dev-1.local,42002,low-geometry,512x256x8,completed,lava-shield revision 1 seed 42002 [complete]: ,100,0,100,8,25,6,100,8,3,100,9,100,4,0.932329,0.564652,890,0.625,0.6875,0,0,False,0,2,0,0,2
4e786d283054a02b4a5f6ff8290a9419,pharaoh-dev-1.local,42003,high-geometry,512x256x8,completed,lava-shield revision 1 seed 42003 [complete]: ,100,3,100,8,75,8,100,8,5,100,9,100,4,0.918173,0.526854,427,0.541667,0.65625,15,13,False,0,2,0,0,2
feedfc8483ad42c0cd1f1e3f3d1f722f,pharaoh-dev-1.local,42003,low-geometry,512x256x8,completed,lava-shield revision 1 seed 42003 [complete]: ,100,0,100,8,25,6,100,8,3,100,9,100,4,0.913546,0.537933,732,0.625,0.5625,0,0,False,0,2,0,0,2
40eda068226cc51cf14df1a7a5757041,pharaoh-dev-1.local,43001,workers-min,512x256x8,completed,lava-shield revision 1 seed 43001 [complete]: ,100,2,100,8,50,8,100,8,5,100,9,100,1,0.859837,0.476951,521,0.541667,0.5625,10,8,False,0,2,0,0,2
9b554f34d3c096e25653a5e71e38e2a0,pharaoh-dev-3.local,43002,workers-max,512x256x8,completed,lava-shield revision 1 seed 43002 [complete]: ,100,2,100,8,50,8,100,8,5,100,9,100,8,0.936327,0.568772,562,0.625,0.71875,10,8,False,0,2,0,0,2
b74d1377c7fb3766cd2f31ac7e71a8ec,pharaoh-dev-3.local,41001,baseline,512x512x2,completed,lava-shield revision 1 seed 41001 [complete]: ,100,2,100,9,50,8,100,2,5,100,9,100,4,0.993108,0.641923,1011,0.625,0.71875,10,7,False,0,2,0,0,2
ad7af657b12e820715b00a341856ddce,pharaoh-dev-3.local,41002,baseline,512x512x2,completed,lava-shield revision 1 seed 41002 [complete]: ,100,2,100,9,50,8,100,2,5,100,9,100,4,0.987958,0.626461,1037,0.625,0.6875,10,10,False,0,2,0,0,2
88852ba61af5a87af0a34cc426ecd852,pharaoh-dev-3.local,42001,high-geometry,512x512x2,completed,lava-shield revision 1 seed 42001 [complete]: ,100,3,100,9,75,12,100,2,9,100,9,100,4,0.995909,0.628411,1034,0.625,0.6875,27,22,False,0,2,0,0,2
7daa4b49aca3f292e91346900cd49728,pharaoh-dev-3.local,42001,low-geometry,512x512x2,completed,lava-shield revision 1 seed 42001 [complete]: ,100,0,100,9,25,6,100,2,3,100,9,100,4,0.999698,0.633784,1023,0.583333,0.71875,0,0,False,0,2,0,0,2
6a1b0c15f8ccaca5f288e4ec1d20456a,pharaoh-dev-3.local,42002,high-geometry,512x512x2,completed,lava-shield revision 1 seed 42002 [complete]: ,100,3,100,9,75,12,100,2,9,100,9,100,4,0.994104,0.632735,1064,0.583333,0.71875,27,21,False,0,2,0,0,2
c25ef655f258bafde633a2c71ae6b81e,pharaoh-dev-3.local,42002,low-geometry,512x512x2,completed,lava-shield revision 1 seed 42002 [complete]: ,100,0,100,9,25,6,100,2,3,100,9,100,4,0.993045,0.605352,1103,0.625,0.71875,0,0,False,0,2,0,0,2
4fad4918f0e1eb1618cc76ee4ac2281b,pharaoh-dev-3.local,42003,high-geometry,512x512x2,completed,lava-shield revision 1 seed 42003 [complete]: ,100,3,100,9,75,12,100,2,9,100,9,100,4,0.987738,0.631636,844,0.625,0.71875,27,20,False,0,2,0,0,2
793ecd464544f6e5057b1eb0f22c2de4,pharaoh-dev-3.local,42003,low-geometry,512x512x2,completed,lava-shield revision 1 seed 42003 [complete]: ,100,0,100,9,25,6,100,2,3,100,9,100,4,0.994171,0.632748,879,0.625,0.65625,0,0,False,0,2,0,0,2
702642d16ec63983ac1f46217bb7d29a,pharaoh-dev-3.local,43001,workers-min,512x512x2,completed,lava-shield revision 1 seed 43001 [complete]: ,100,2,100,9,50,8,100,2,5,100,9,100,1,0.921259,0.541494,646,0.625,0.71875,10,6,False,0,2,0,0,2
a253eb36c6dc3806138d30c5f4659432,pharaoh-dev-3.local,43002,workers-max,512x512x2,completed,lava-shield revision 1 seed 43002 [complete]: ,100,2,100,9,50,8,100,2,5,100,9,100,8,0.988015,0.634321,1210,0.625,0.71875,10,9,False,0,2,0,0,2
47a47a920612e8c191bd44560f4204af,pharaoh-dev-2.local,41001,baseline,512x512x4,completed,lava-shield revision 1 seed 41001 [complete]: ,100,2,100,9,50,8,100,4,5,100,9,100,4,0.981642,0.624008,994,0.625,0.6875,10,7,False,0,2,0,0,2
befe411bd42c08bad156ed80e7b124d6,pharaoh-dev-2.local,41002,baseline,512x512x4,completed,lava-shield revision 1 seed 41002 [complete]: ,100,2,100,9,50,8,100,4,5,100,9,100,4,0.935009,0.563988,714,0.583333,0.6875,10,10,False,0,2,0,0,2
4dd2c8c4df196705d4a8e8186b51ba23,pharaoh-dev-2.local,42001,high-geometry,512x512x4,completed,lava-shield revision 1 seed 42001 [complete]: ,100,3,100,9,75,12,100,4,9,100,9,100,4,0.989753,0.611109,644,0.625,0.71875,27,22,False,0,2,0,0,2
ed30eac8895b7faeeb721d7f193fc062,pharaoh-dev-2.local,42001,low-geometry,512x512x4,completed,lava-shield revision 1 seed 42001 [complete]: ,100,0,100,9,25,6,100,4,3,100,9,100,4,0.977428,0.621303,901,0.583333,0.71875,0,0,False,0,2,0,0,2
f5c6b4246513ef809cefaea4465b3161,pharaoh-dev-2.local,42002,high-geometry,512x512x4,completed,lava-shield revision 1 seed 42002 [complete]: ,100,3,100,9,75,12,100,4,9,100,9,100,4,0.960145,0.598939,960,0.583333,0.71875,27,21,True,0,2,0,0,2
12dcc08b6f2296240c9b6c095bcf153b,pharaoh-dev-2.local,42002,low-geometry,512x512x4,completed,lava-shield revision 1 seed 42002 [complete]: ,100,0,100,9,25,6,100,4,3,100,9,100,4,0.952201,0.590058,928,0.625,0.71875,0,0,False,0,2,0,0,2
4be9ba373179d8f4eb22bdacaf44cde5,pharaoh-dev-1.local,42003,high-geometry,512x512x4,completed,lava-shield revision 1 seed 42003 [complete]: ,100,3,100,9,75,12,100,4,9,100,9,100,4,0.931168,0.550252,448,0.583333,0.6875,27,20,True,0,2,0,0,2
7e44f5d78287f462b4c8413284c5b74d,therig.local,42003,low-geometry,512x512x4,completed,lava-shield revision 1 seed 42003 [complete]: ,100,0,100,9,25,6,100,4,3,100,9,100,4,0.977398,0.617545,939,0.625,0.6875,0,0,False,0,2,0,0,2
b989146aabb18be62a92b52574086a8c,therig.local,43001,workers-min,512x512x4,completed,lava-shield revision 1 seed 43001 [complete]: ,100,2,100,9,50,8,100,4,5,100,9,100,1,0.969186,0.531205,778,0.416667,0.5625,10,6,False,0,2,0,0,2
f0ef2b6ea446ae698dc4a3334a919bf1,therig.local,43002,workers-max,512x512x4,completed,lava-shield revision 1 seed 43002 [complete]: ,100,2,100,9,50,8,100,4,5,100,9,100,8,0.993605,0.641652,949,0.625,0.71875,10,9,False,0,2,0,0,2
55f4788ab7f84e7bdc06c529d509b8d0,therig.local,41001,baseline,512x512x8,completed,lava-shield revision 1 seed 41001 [complete]: ,100,2,100,9,50,8,100,8,5,100,9,100,4,0.911312,0.538007,823,0.625,0.71875,10,7,False,0,2,0,0,2
54acb252f1570760734d729e962c2eee,therig.local,41002,baseline,512x512x8,completed,lava-shield revision 1 seed 41002 [complete]: ,100,2,100,9,50,8,100,8,5,100,9,100,4,0.853297,0.471016,485,0.458333,0.65625,10,10,False,0,2,0,0,2
e48a1f52737cede89dff4dcc4090704a,therig.local,42001,high-geometry,512x512x8,completed,lava-shield revision 1 seed 42001 [complete]: ,100,3,100,9,75,12,100,8,9,100,9,100,4,0.91944,0.542923,595,0.5,0.6875,27,22,False,0,2,0,0,2
c669ba18a3feae917480f76c9b1db0a7,therig.local,42001,low-geometry,512x512x8,completed,lava-shield revision 1 seed 42001 [complete]: ,100,0,100,9,25,6,100,8,3,100,9,100,4,0.937141,0.572493,870,0.625,0.65625,0,0,False,0,2,0,0,2
eb1d98599598747686052d9f4962e60a,therig.local,42002,high-geometry,512x512x8,completed,lava-shield revision 1 seed 42002 [complete]: ,100,3,100,9,75,12,100,8,9,100,9,100,4,0.930767,0.560809,786,0.541667,0.6875,27,21,True,0,2,0,0,2
eb213a8bec6252fa6c483587192d56b6,therig.local,42002,low-geometry,512x512x8,completed,lava-shield revision 1 seed 42002 [complete]: ,100,0,100,9,25,6,100,8,3,100,9,100,4,0.949534,0.57352,835,0.625,0.65625,0,0,False,0,2,0,0,2
2bb949a77374353120f3aabc821a898e,therig.local,42003,high-geometry,512x512x8,completed,lava-shield revision 1 seed 42003 [complete]: ,100,3,100,9,75,12,100,8,9,100,9,100,4,0.895736,0.525454,448,0.541667,0.6875,27,20,True,0,2,0,0,2
fd4b50cb979a0af0de0224f891fff0ba,therig.local,42003,low-geometry,512x512x8,completed,lava-shield revision 1 seed 42003 [complete]: ,100,0,100,9,25,6,100,8,3,100,9,100,4,0.882663,0.504408,674,0.625,0.59375,0,0,False,0,2,0,0,2
54126142cc9140acf8aa50c6d6d7a865,therig.local,43001,workers-min,512x512x8,completed,lava-shield revision 1 seed 43001 [complete]: ,100,2,100,9,50,8,100,8,5,100,9,100,1,0.92248,0.516417,573,0.375,0.5625,10,6,False,0,2,0,0,2
31dc9090e7ad069273f6dbb371004bae,therig.local,43002,workers-max,512x512x8,completed,lava-shield revision 1 seed 43002 [complete]: ,100,2,100,9,50,8,100,8,5,100,9,100,8,0.92677,0.558051,327,0.625,0.6875,10,9,False,0,2,0,0,2
06eb5b86f53b8f1a17e17f5a26ff0c41,therig.local,41001,baseline,512x512x12,completed,lava-shield revision 1 seed 41001 [complete]: ,100,2,100,9,50,8,100,12,5,100,9,100,4,0.927945,0.555832,722,0.583333,0.71875,10,7,False,0,2,0,0,2
7bb286b26a410dd4f5945350fff29227,therig.local,41002,baseline,512x512x12,completed,lava-shield revision 1 seed 41002 [complete]: ,100,2,100,9,50,8,100,12,5,100,9,100,4,0.872717,0.491235,488,0.5,0.625,10,10,False,0,2,0,0,2
4ef9c48cef0434f8d8d66fd72395d274,therig.local,42001,high-geometry,512x512x12,completed,lava-shield revision 1 seed 42001 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,4,0.914774,0.539417,576,0.583333,0.6875,27,22,True,0,2,0,0,2
43e5cd90bb1e702271d4b17d4464e09a,therig.local,42001,low-geometry,512x512x12,completed,lava-shield revision 1 seed 42001 [complete]: ,100,0,100,9,25,6,100,12,3,100,9,100,4,0.917513,0.544909,760,0.541667,0.6875,0,0,False,0,2,0,0,2
7ae45941e2194847a34747cb7c8f83bb,therig.local,42002,high-geometry,512x512x12,completed,lava-shield revision 1 seed 42002 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,4,0.898598,0.513797,583,0.583333,0.625,27,21,True,0,2,0,0,2
11f18f4baf081ca4c5b6d7802f762bab,pharaoh-dev-3.local,42002,low-geometry,512x512x12,completed,lava-shield revision 1 seed 42002 [complete]: ,100,0,100,9,25,6,100,12,3,100,9,100,4,0.893267,0.511506,772,0.583333,0.65625,0,0,False,0,2,0,0,2
5eb4cfe6394b7b556861ee0090a0940f,pharaoh-dev-2.local,42003,high-geometry,512x512x12,completed,lava-shield revision 1 seed 42003 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,4,0.885609,0.507454,466,0.583333,0.65625,27,20,True,0,2,0,0,2
a02ffd918c330cd09ea0359acbdb4d90,pharaoh-dev-2.local,42003,low-geometry,512x512x12,completed,lava-shield revision 1 seed 42003 [complete]: ,100,0,100,9,25,6,100,12,3,100,9,100,4,0.859809,0.476385,561,0.541667,0.5625,0,0,False,0,2,0,0,2
097c425927080e8cae51cfe8ad7811d5,pharaoh-dev-2.local,43001,workers-min,512x512x12,completed,lava-shield revision 1 seed 43001 [complete]: ,100,2,100,9,50,8,100,12,5,100,9,100,1,0.859246,0.463984,547,0.5,0.5625,10,6,False,0,2,0,0,2
4ad2fc3203defe5252f2f9821f216f5a,pharaoh-dev-2.local,43002,workers-max,512x512x12,completed,lava-shield revision 1 seed 43002 [complete]: ,100,2,100,9,50,8,100,12,5,100,9,100,8,0.902848,0.525295,433,0.583333,0.71875,10,9,False,0,2,0,0,2
34500e8fbd5eaac1c2e6fbdd6552af3b,pharaoh-dev-2.local,44001,wheat-amount-0,128x128x2,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,100,7,50,8,100,2,5,0,7,100,4,0.911433,0.502942,380,0.583333,0.6875,10,5,False,0,2,0,0,2
8027aed6efe1c5866b824179fa97aef7,pharaoh-dev-2.local,44002,wheat-amount-0,128x128x2,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,100,7,50,8,100,2,5,0,7,100,4,0.986809,0.573026,443,0.625,0.71875,10,5,False,0,2,0,0,2
9065058fd6c81283097c389377d2d267,pharaoh-dev-1.local,44001,wheat-amount-300,128x128x2,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,100,7,50,8,100,2,5,300,7,100,4,0.95852,0.527933,202,0.583333,0.71875,10,5,False,0,2,0,0,2
541b7095ca5a25d8fa4483d57540bdf2,pharaoh-dev-1.local,44002,wheat-amount-300,128x128x2,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,100,7,50,8,100,2,5,300,7,100,4,0.999251,0.569862,164,0.625,0.71875,10,5,False,0,2,0,0,2
a9a011a61b556911cfd7b3b603fe39f4,pharaoh-dev-1.local,44001,wood-amount-0,128x128x2,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,100,7,50,8,100,2,5,100,7,0,4,0.873153,0.47637,361,0.583333,0.71875,10,5,False,0,2,0,0,2
a731ba5901c05fd2f7a1ea31c865a7b1,pharaoh-dev-1.local,44002,wood-amount-0,128x128x2,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,100,7,50,8,100,2,5,100,7,0,4,0.997194,0.58617,283,0.625,0.71875,10,5,False,0,2,0,0,2
0558b7b935689c4abd3f48c4437953ca,pharaoh-dev-1.local,44001,wood-amount-300,128x128x2,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,100,7,50,8,100,2,5,100,7,300,4,0.958206,0.549331,215,0.583333,0.71875,10,5,False,0,2,0,0,2
0eb08c6527d7befeb89de7bcfd2dbeaf,pharaoh-dev-1.local,44002,wood-amount-300,128x128x2,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,100,7,50,8,100,2,5,100,7,300,4,0.979915,0.55706,250,0.625,0.71875,10,5,False,0,2,0,0,2
b0c6ad6838038ecf0d773778e987f29e,pharaoh-dev-1.local,44001,stone-amount-0,128x128x2,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,100,7,50,8,0,2,5,100,7,100,4,0.901531,0.505538,299,0.583333,0.6875,10,5,False,0,2,0,0,2
944e5c2093fad8213967be37189fe726,pharaoh-dev-1.local,44002,stone-amount-0,128x128x2,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,100,7,50,8,0,2,5,100,7,100,4,0.995786,0.585131,242,0.625,0.6875,10,5,False,0,2,0,0,2
85550d8629a01458957358f6fbb0185d,pharaoh-dev-1.local,44001,stone-amount-300,128x128x2,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,100,7,50,8,300,2,5,100,7,100,4,0.901943,0.505769,299,0.583333,0.6875,10,5,False,0,2,0,0,2
2288973a7a3b3a60cd4e2072ce322cf2,pharaoh-dev-1.local,44002,stone-amount-300,128x128x2,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,100,7,50,8,300,2,5,100,7,100,4,0.995072,0.584292,242,0.625,0.6875,10,5,False,0,2,0,0,2
dd55480f4c46643aa90e98fafde0f4eb,pharaoh-dev-1.local,44001,algae-amount-0,128x128x2,completed,lava-shield revision 1 seed 44001 [complete]: ,0,2,100,7,50,8,100,2,5,100,7,100,4,0.901943,0.505769,299,0.583333,0.6875,10,5,False,0,2,0,0,2
df55d9c370dd4791cd7fef20e1256e0f,pharaoh-dev-3.local,44002,algae-amount-0,128x128x2,completed,lava-shield revision 1 seed 44002 [complete]: ,0,2,100,7,50,8,100,2,5,100,7,100,4,0.995786,0.585131,242,0.625,0.6875,10,5,False,0,2,0,0,2
f56bfafe52af6d0db1ddb895bcc66a0d,pharaoh-dev-3.local,44001,algae-amount-300,128x128x2,completed,lava-shield revision 1 seed 44001 [complete]: ,300,2,100,7,50,8,100,2,5,100,7,100,4,0.901943,0.505769,299,0.583333,0.6875,10,5,False,0,2,0,0,2
f731f8fc74dcead66b1d402f916bf9b1,pharaoh-dev-3.local,44002,algae-amount-300,128x128x2,completed,lava-shield revision 1 seed 44002 [complete]: ,300,2,100,7,50,8,100,2,5,100,7,100,4,0.995786,0.585131,242,0.625,0.6875,10,5,False,0,2,0,0,2
3025acda5cc8ff36f8525a9806113732,pharaoh-dev-3.local,44001,fruit-amount-0,128x128x2,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,0,7,50,8,100,2,5,100,7,100,4,0.901722,0.505816,301,0.583333,0.6875,10,5,False,0,2,0,0,2
716e94c4abeb2855d7d28152ab8d5b03,pharaoh-dev-3.local,44002,fruit-amount-0,128x128x2,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,0,7,50,8,100,2,5,100,7,100,4,0.996965,0.586689,245,0.625,0.6875,10,5,False,0,2,0,0,2
8e45f731a495eef65cf340da72f70746,pharaoh-dev-3.local,44001,fruit-amount-300,128x128x2,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,300,7,50,8,100,2,5,100,7,100,4,0.90233,0.504276,281,0.583333,0.6875,10,5,False,0,2,0,0,2
9f306fbd89407b437b164c53fed03072,pharaoh-dev-2.local,44002,fruit-amount-300,128x128x2,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,300,7,50,8,100,2,5,100,7,100,4,0.99398,0.583148,244,0.625,0.6875,10,5,False,0,2,0,0,2
1917aa8a96797c8cdbd0ab7567a18b1c,pharaoh-dev-2.local,44003,all-resources-0,128x128x2,completed,lava-shield revision 1 seed 44003 [complete]: ,0,2,0,7,50,8,0,2,5,0,7,0,4,0.999478,0.587274,810,0.583333,0.6875,10,4,False,0,2,0,0,2
7f8e9db1649aed2502ae78aab2fa684d,pharaoh-dev-2.local,44004,all-resources-0,128x128x2,completed,lava-shield revision 1 seed 44004 [complete]: ,0,2,0,7,50,8,0,2,5,0,7,0,4,0.950888,0.527775,700,0.625,0.71875,8,2,False,0,2,0,0,2
c802f4ff824ef282f2a75e873275095b,pharaoh-dev-2.local,44003,all-resources-300,128x128x2,completed,lava-shield revision 1 seed 44003 [complete]: ,300,2,300,7,50,8,300,2,5,300,7,300,4,0.990775,0.576577,295,0.625,0.71875,10,4,False,0,2,0,0,2
f7ffc1a6c1936dcde3e62997bc5ecb0f,pharaoh-dev-1.local,44004,all-resources-300,128x128x2,completed,lava-shield revision 1 seed 44004 [complete]: ,300,2,300,7,50,8,300,2,5,300,7,300,4,0.959023,0.54488,267,0.625,0.71875,8,2,False,0,2,0,0,2
320c8da0665adf94ba77f579e43f77e2,pharaoh-dev-1.local,44001,wheat-amount-0,256x256x4,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,100,8,50,8,100,4,5,0,8,100,4,0.972816,0.580514,914,0.583333,0.71875,10,8,False,0,2,0,0,2
4f051c3947ad9f06c9b82ac8cbe3fadc,pharaoh-dev-1.local,44002,wheat-amount-0,256x256x4,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,100,8,50,8,100,4,5,0,8,100,4,0.977566,0.568796,914,0.583333,0.65625,10,9,False,0,2,0,0,2
a7e8424c8b9bbaebca52be03f896775a,pharaoh-dev-1.local,44001,wheat-amount-300,256x256x4,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,100,8,50,8,100,4,5,300,8,100,4,0.973888,0.59807,692,0.625,0.6875,10,8,False,0,2,0,0,2
ce8f7e858839c5864ed6bc0cf647fde2,pharaoh-dev-1.local,44002,wheat-amount-300,256x256x4,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,100,8,50,8,100,4,5,300,8,100,4,0.928875,0.542407,502,0.625,0.6875,10,9,False,0,2,0,0,2
cec29ad93048d60cf8595181eca7e5c8,pharaoh-dev-1.local,44001,wood-amount-0,256x256x4,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,100,8,50,8,100,4,5,100,8,0,4,0.966126,0.608331,836,0.625,0.6875,10,8,False,0,2,0,0,2
8e0e1fc3be2346c2286d90ed9674201d,pharaoh-dev-3.local,44002,wood-amount-0,256x256x4,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,100,8,50,8,100,4,5,100,8,0,4,0.972608,0.61144,604,0.625,0.6875,10,9,False,0,2,0,0,2
2e7de32fdb8448326f56fda4832c5d66,pharaoh-dev-3.local,44001,wood-amount-300,256x256x4,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,100,8,50,8,100,4,5,100,8,300,4,0.98209,0.626125,750,0.625,0.71875,10,8,False,0,2,0,0,2
8466b0d7af03cd63b0a6aa42de65b0a9,therig.local,44002,wood-amount-300,256x256x4,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,100,8,50,8,100,4,5,100,8,300,4,0.958058,0.595173,649,0.625,0.71875,10,9,False,0,2,0,0,2
8fb2d938f47f8553f963d71ce34e227d,therig.local,44001,stone-amount-0,256x256x4,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,100,8,50,8,0,4,5,100,8,100,4,0.992667,0.641879,824,0.625,0.6875,10,8,False,0,2,0,0,2
19afed10bc28044cc36d99115f753008,therig.local,44002,stone-amount-0,256x256x4,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,100,8,50,8,0,4,5,100,8,100,4,0.952893,0.59207,546,0.625,0.6875,10,9,False,0,2,0,0,2
3fa6bd3f53681e3e1e6bf8669ff228d7,therig.local,44001,stone-amount-300,256x256x4,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,100,8,50,8,300,4,5,100,8,100,4,0.993498,0.642438,819,0.625,0.6875,10,8,False,0,2,0,0,2
068b175d059259511e081e4319554506,therig.local,44002,stone-amount-300,256x256x4,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,100,8,50,8,300,4,5,100,8,100,4,0.953146,0.592227,546,0.625,0.6875,10,9,False,0,2,0,0,2
84418471bdac588d1dec0e8ff261eae6,therig.local,44001,algae-amount-0,256x256x4,completed,lava-shield revision 1 seed 44001 [complete]: ,0,2,100,8,50,8,100,4,5,100,8,100,4,0.993194,0.642221,819,0.625,0.6875,10,8,False,0,2,0,0,2
d50965e2ebef8c8604f459b5b948412b,therig.local,44002,algae-amount-0,256x256x4,completed,lava-shield revision 1 seed 44002 [complete]: ,0,2,100,8,50,8,100,4,5,100,8,100,4,0.952893,0.59207,546,0.625,0.6875,10,9,False,0,2,0,0,2
6cd22fbec143dfe87ad7e13203cc20fe,therig.local,44001,algae-amount-300,256x256x4,completed,lava-shield revision 1 seed 44001 [complete]: ,300,2,100,8,50,8,100,4,5,100,8,100,4,0.993194,0.642221,819,0.625,0.6875,10,8,False,0,2,0,0,2
56549f1282989353ca295a9594846c67,therig.local,44002,algae-amount-300,256x256x4,completed,lava-shield revision 1 seed 44002 [complete]: ,300,2,100,8,50,8,100,4,5,100,8,100,4,0.952893,0.59207,546,0.625,0.6875,10,9,False,0,2,0,0,2
